Date,Sitting_CID,MP_Name,Attendance,MP_Name_Title
2020-09-03,014-001-095-005,Wan Rizal ,True,Dr Wan Rizal (Jalan Besar).
2020-09-03,014-001-095-005,Don Wee ,True,Mr Don Wee (Chua Chu Kang)
2020-09-03,014-001-095-005,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for Education and Second Minister for Finance."
2020-09-03,014-001-095-005,Xie Yao Quan ,True,Mr Xie Yao Quan (Jurong).
2020-09-03,014-001-095-005,Alex Yam ,True,Mr Alex Yam (Marsiling-Yew Tee).
2020-09-03,014-001-095-005,Yeo Wan Ling ,True,Ms Yeo Wan Ling (Pasir Ris-Punggol).
2020-09-03,014-001-095-005,Yip Hon Weng ,True,Mr Yip Hon Weng (Yio Chu Kang).
2020-09-03,014-001-095-005,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Radin Mas).
2020-09-03,014-001-095-005,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Marsiling-Yew Tee), Senior Minister of State for Defence and Manpower and Deputy Leader of the House."
2020-09-03,014-001-095-005,Zhulkarnain Abdul Rahim ,True,Mr Zhulkarnain Abdul Rahim (Chua Chu Kang).
2020-09-04,014-001-095-006,Tan Chuan-Jin ,True,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).
2020-09-04,014-001-095-006,Ang Wei Neng ,True,Mr Ang Wei Neng (West Coast).
2020-09-04,014-001-095-006,Baey Yam Keng ,True,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Transport."
2020-09-04,014-001-095-006,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry."
2020-09-04,014-001-095-006,Cheryl Chan Wei Ling ,True,Miss Cheryl Chan Wei Ling (East Coast).
2020-09-04,014-001-095-006,Chee Hong Tat ,True,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Foreign Affairs and Transport."
2020-09-04,014-001-095-006,Cheng Li Hui ,True,Miss Cheng Li Hui (Tampines).
2020-09-04,014-001-095-006,Edward Chia Bing Hui ,True,Mr Edward Chia Bing Hui (Holland-Bukit Timah).
2020-09-04,014-001-095-006,Chong Kee Hiong ,True,Mr Chong Kee Hiong (Bishan-Toa Payoh).
2020-09-04,014-001-095-006,Desmond Choo ,True,Mr Desmond Choo (Tampines).
2020-09-04,014-001-095-006,Eric Chua ,True,"Mr Eric Chua (Tanjong Pagar), Parliamentary Secretary to the Ministers for Culture, Community and Youth and Social and Family Development."
2020-09-04,014-001-095-006,Chua Kheng Wee Louis ,True,Mr Chua Kheng Wee Louis (Sengkang).
2020-09-04,014-001-095-006,Darryl David ,True,Mr Darryl David (Ang Mo Kio).
2020-09-04,014-001-095-006,Christopher de Souza ,True,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker."
2020-09-04,014-001-095-006,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2020-09-04,014-001-095-006,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment."
2020-09-04,014-001-095-006,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health."
2020-09-04,014-001-095-006,Gan Siow Huang ,True,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower."
2020-09-04,014-001-095-006,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Ang Mo Kio).
2020-09-04,014-001-095-006,Gerald Giam Yean Song ,True,Mr Gerald Giam Yean Song (Aljunied).
2020-09-04,014-001-095-006,Derrick Goh ,True,Mr Derrick Goh (Nee Soon).
2020-09-04,014-001-095-006,He Ting Ru ,True,Ms He Ting Ru (Sengkang).
2020-09-04,014-001-095-006,Heng Chee How ,True,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence."
2020-09-04,014-001-095-006,Heng Swee Keat ,True,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister, Minister for Finance and Coordinating Minister for Economic Policies."
2020-09-04,014-001-095-006,Shawn Huang Wei Zhong ,True,Mr Shawn Huang Wei Zhong (Jurong).
2020-09-04,014-001-095-006,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House."
2020-09-04,014-001-095-006,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2020-09-04,014-001-095-006,Janil Puthucheary ,True,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip."
2020-09-04,014-001-095-006,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport."
2020-09-04,014-001-095-006,Koh Poh Koon ,True,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Health."
2020-09-04,014-001-095-006,Kwek Hian Chuan Henry ,True,Mr Kwek Hian Chuan Henry (Kebun Baru).
2020-09-04,014-001-095-006,Desmond Lee ,True,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration."
2020-09-04,014-001-095-006,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2020-09-04,014-001-095-006,Leong Mun Wai ,True,Mr Leong Mun Wai (Non-Constituency Member).
2020-09-04,014-001-095-006,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Bukit Panjang).
2020-09-04,014-001-095-006,Lim Biow Chuan ,True,Mr Lim Biow Chuan (Mountbatten).
2020-09-04,014-001-095-006,Jamus Jerome Lim ,True,Assoc Prof Jamus Jerome Lim (Sengkang).
2020-09-04,014-001-095-006,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2020-09-04,014-001-095-006,Lim Wee Kiak ,True,Dr Lim Wee Kiak (Sembawang).
2020-09-04,014-001-095-006,Low Yen Ling ,True,"Ms Low Yen Ling (Chua Chu Kang), Minister of State for Culture, Community and Youth and Trade and Industry."
2020-09-04,014-001-095-006,Mariam Jaafar ,True,Ms Mariam Jaafar (Sembawang).
2020-09-04,014-001-095-006,Masagos Zulkifli B M M ,True,"Mr Masagos Zulkifli B M M (Tampines), Minister for Social and Family Development, Second Minister for Health and Minister-in-charge of Muslim Affairs."
2020-09-04,014-001-095-006,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Minister, Prime Minister's Office and Second Minister for Education and Foreign Affairs."
2020-09-04,014-001-095-006,Mohd Fahmi Aliman ,True,Mr Mohd Fahmi Aliman (Marine Parade).
2020-09-04,014-001-095-006,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2020-09-04,014-001-095-006,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Minister of State for Home Affairs and National Development."
2020-09-04,014-001-095-006,Murali Pillai ,True,Mr Murali Pillai (Bukit Batok).
2020-09-04,014-001-095-006,Nadia Ahmad Samdin ,True,Ms Nadia Ahmad Samdin (Ang Mo Kio).
2020-09-04,014-001-095-006,Ng Eng Hen ,True,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence."
2020-09-04,014-001-095-006,Louis Ng Kok Kwang ,True,Mr Louis Ng Kok Kwang (Nee Soon).
2020-09-04,014-001-095-006,Ng Ling Ling ,True,Ms Ng Ling Ling (Ang Mo Kio).
2020-09-04,014-001-095-006,Rachel Ong ,True,Miss Rachel Ong (West Coast).
2020-09-04,014-001-095-006,Ong Ye Kung ,True,"Mr Ong Ye Kung (Sembawang), Minister for Transport."
2020-09-04,014-001-095-006,Joan Pereira ,True,Ms Joan Pereira (Tanjong Pagar).
2020-09-04,014-001-095-006,Leon Perera ,True,Mr Leon Perera (Aljunied).
2020-09-04,014-001-095-006,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Jalan Besar).
2020-09-04,014-001-095-006,Hazel Poa ,True,Ms Hazel Poa (Non-Constituency Member).
2020-09-04,014-001-095-006,Poh Li San ,True,Ms Poh Li San (Sembawang).
2020-09-04,014-001-095-006,Pritam Singh ,True,"Mr Pritam Singh (Aljunied), Leader of the Opposition."
2020-09-04,014-001-095-006,Raeesah Khan ,True,Ms Raeesah Khan (Sengkang).
2020-09-04,014-001-095-006,Rahayu Mahzam ,True,"Ms Rahayu Mahzam (Jurong), Parliamentary Secretary to the Minister for Health."
2020-09-04,014-001-095-006,Saktiandi Supaat ,True,Mr Saktiandi Supaat (Bishan-Toa Payoh).
2020-09-04,014-001-095-006,Seah Kian Peng ,True,Mr Seah Kian Peng (Marine Parade).
2020-09-04,014-001-095-006,K Shanmugam ,True,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law."
2020-09-04,014-001-095-006,Sharael Taha ,True,Mr Sharael Taha (Pasir Ris-Punggol).
2020-09-04,014-001-095-006,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and National Development and Deputy Government Whip."
2020-09-04,014-001-095-006,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2020-09-04,014-001-095-006,Hany Soh ,True,Ms Hany Soh (Marsiling-Yew Tee).
2020-09-04,014-001-095-006,Sun Xueling ,True,"Ms Sun Xueling (Punggol West), Minister of State for Education and Social and Family Development."
2020-09-04,014-001-095-006,Alvin Tan ,True,"Mr Alvin Tan (Tanjong Pagar), Minister of State for Culture, Community and Youth and Trade and Industry."
2020-09-04,014-001-095-006,Carrie Tan ,True,Ms Carrie Tan (Nee Soon).
2020-09-04,014-001-095-006,Desmond Tan ,True,"Mr Desmond Tan (Pasir Ris-Punggol), Minister of State for Home Affairs and Sustainability and the Environment."
2020-09-04,014-001-095-006,Tan Kiat How ,True,"Mr Tan Kiat How (East Coast), Minister of State, Prime Minister's Office and for National Development."
2020-09-04,014-001-095-006,Dennis Tan Lip Fong ,True,Mr Dennis Tan Lip Fong (Hougang).
2020-09-04,014-001-095-006,Tan See Leng ,True,"Dr Tan See Leng (Marine Parade), Minister, Prime Minister's Office and Second Minister for Manpower and Trade and Industry."
2020-09-04,014-001-095-006,Jessica Tan Soon Neo ,True,"Ms Jessica Tan Soon Neo (East Coast), Deputy Speaker."
2020-09-04,014-001-095-006,Tan Wu Meng ,True,Dr Tan Wu Meng (Jurong).
2020-09-04,014-001-095-006,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (Pioneer).
2020-09-04,014-001-095-006,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Senior Minister and Coordinating Minister for National Security."
2020-09-04,014-001-095-006,Josephine Teo ,True,"Mrs Josephine Teo (Jalan Besar), Minister for Manpower and Second Minister for Home Affairs."
2020-09-04,014-001-095-006,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Senior Minister and Coordinating Minister for Social Policies."
2020-09-04,014-001-095-006,Tin Pei Ling ,True,Ms Tin Pei Ling (MacPherson).
2020-09-04,014-001-095-006,Edwin Tong Chun Fai ,True,"Mr Edwin Tong Chun Fai (Marine Parade), Minister for Culture, Community and Youth and Second Minister for Law."
2020-09-04,014-001-095-006,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2020-09-04,014-001-095-006,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs."
2020-09-04,014-001-095-006,Wan Rizal ,True,Dr Wan Rizal (Jalan Besar).
2020-09-04,014-001-095-006,Don Wee ,True,Mr Don Wee (Chua Chu Kang)
2020-09-04,014-001-095-006,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for Education and Second Minister for Finance."
2020-09-04,014-001-095-006,Xie Yao Quan ,True,Mr Xie Yao Quan (Jurong).
2020-09-04,014-001-095-006,Alex Yam ,True,Mr Alex Yam (Marsiling-Yew Tee).
2020-09-04,014-001-095-006,Yeo Wan Ling ,True,Ms Yeo Wan Ling (Pasir Ris-Punggol).
2020-09-04,014-001-095-006,Yip Hon Weng ,True,Mr Yip Hon Weng (Yio Chu Kang).
2020-09-04,014-001-095-006,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Radin Mas).
2020-09-04,014-001-095-006,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Marsiling-Yew Tee), Senior Minister of State for Defence and Manpower and Deputy Leader of the House."
2020-09-04,014-001-095-006,Zhulkarnain Abdul Rahim ,True,Mr Zhulkarnain Abdul Rahim (Chua Chu Kang).
2020-10-05,014-001-095-007,Kwek Hian Chuan Henry ,False,Mr Kwek Hian Chuan Henry (Kebun Baru).
2020-10-05,014-001-095-007,Hazel Poa ,False,Ms Hazel Poa (Non-Constituency Member).
2020-10-05,014-001-095-007,Tan Chuan-Jin ,True,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).
2020-10-05,014-001-095-007,Ang Wei Neng ,True,Mr Ang Wei Neng (West Coast).
2020-10-05,014-001-095-007,Baey Yam Keng ,True,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Transport."
2020-10-05,014-001-095-007,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry."
2020-10-05,014-001-095-007,Cheryl Chan Wei Ling ,True,Miss Cheryl Chan Wei Ling (East Coast).
2020-10-05,014-001-095-007,Chee Hong Tat ,True,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Foreign Affairs and Transport."
2020-10-05,014-001-095-007,Cheng Li Hui ,True,Miss Cheng Li Hui (Tampines).
2020-10-05,014-001-095-007,Edward Chia Bing Hui ,True,Mr Edward Chia Bing Hui (Holland-Bukit Timah).
2020-10-05,014-001-095-007,Chong Kee Hiong ,True,Mr Chong Kee Hiong (Bishan-Toa Payoh).
2020-10-05,014-001-095-007,Desmond Choo ,True,Mr Desmond Choo (Tampines).
2020-10-05,014-001-095-007,Eric Chua ,True,"Mr Eric Chua (Tanjong Pagar), Parliamentary Secretary to the Ministers for Culture, Community and Youth and Social and Family Development."
2020-10-05,014-001-095-007,Chua Kheng Wee Louis ,True,Mr Chua Kheng Wee Louis (Sengkang).
2020-10-05,014-001-095-007,Darryl David ,True,Mr Darryl David (Ang Mo Kio).
2020-10-05,014-001-095-007,Christopher de Souza ,True,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker."
2020-10-05,014-001-095-007,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2020-10-05,014-001-095-007,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment."
2020-10-05,014-001-095-007,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health."
2020-10-05,014-001-095-007,Gan Siow Huang ,True,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower."
2020-10-05,014-001-095-007,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Ang Mo Kio).
2020-10-05,014-001-095-007,Gerald Giam Yean Song ,True,Mr Gerald Giam Yean Song (Aljunied).
2020-10-05,014-001-095-007,Derrick Goh ,True,Mr Derrick Goh (Nee Soon).
2020-10-05,014-001-095-007,He Ting Ru ,True,Ms He Ting Ru (Sengkang).
2020-10-05,014-001-095-007,Heng Chee How ,True,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence."
2020-10-05,014-001-095-007,Heng Swee Keat ,True,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister, Minister for Finance and Coordinating Minister for Economic Policies."
2020-10-05,014-001-095-007,Shawn Huang Wei Zhong ,True,Mr Shawn Huang Wei Zhong (Jurong).
2020-10-05,014-001-095-007,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House."
2020-10-05,014-001-095-007,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2020-10-05,014-001-095-007,Janil Puthucheary ,True,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip."
2020-10-05,014-001-095-007,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport."
2020-10-05,014-001-095-007,Koh Poh Koon ,True,"Dr Koh Poh Koon (Tampines), Senior Minister of State for Health."
2020-10-05,014-001-095-007,Desmond Lee ,True,"Mr Desmond Lee (West Coast), Minister for National Development, Minister-in-charge of Social Services Integration."
2020-10-05,014-001-095-007,Lee Hsien Loong ,True,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister."
2020-10-05,014-001-095-007,Leong Mun Wai ,True,Mr Leong Mun Wai (Non-Constituency Member).
2020-10-05,014-001-095-007,Liang Eng Hwa ,True,Mr Liang Eng Hwa (Bukit Panjang).
2020-10-05,014-001-095-007,Lim Biow Chuan ,True,Mr Lim Biow Chuan (Mountbatten).
2020-10-05,014-001-095-007,Jamus Jerome Lim ,True,Assoc Prof Jamus Jerome Lim (Sengkang).
2020-10-05,014-001-095-007,Sylvia Lim ,True,Ms Sylvia Lim (Aljunied).
2020-10-05,014-001-095-007,Lim Wee Kiak ,True,Dr Lim Wee Kiak (Sembawang).
2020-10-05,014-001-095-007,Low Yen Ling ,True,"Ms Low Yen Ling (Chua Chu Kang), Minister of State for Culture, Community and Youth and Trade and Industry."
2020-10-05,014-001-095-007,Mariam Jaafar ,True,Ms Mariam Jaafar (Sembawang).
2020-10-05,014-001-095-007,Masagos Zulkifli B M M ,True,"Mr Masagos Zulkifli B M M (Tampines), Minister for Social and Family Development, Second Minister for Health and Minister-in-charge of Muslim Affairs."
2020-10-05,014-001-095-007,Mohamad Maliki Bin Osman ,True,"Dr Mohamad Maliki Bin Osman (East Coast), Minister, Prime Minister's Office and Second Minister for Education and Foreign Affairs."
2020-10-05,014-001-095-007,Mohd Fahmi Aliman ,True,Mr Mohd Fahmi Aliman (Marine Parade).
2020-10-05,014-001-095-007,Muhamad Faisal Bin Abdul Manap ,True,Mr Muhamad Faisal Bin Abdul Manap (Aljunied).
2020-10-05,014-001-095-007,Dr Muhammad Faishal Ibrahim ,True,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Minister of State for Home Affairs and National Development."
2020-10-05,014-001-095-007,Murali Pillai ,True,Mr Murali Pillai (Bukit Batok).
2020-10-05,014-001-095-007,Nadia Ahmad Samdin ,True,Ms Nadia Ahmad Samdin (Ang Mo Kio).
2020-10-05,014-001-095-007,Ng Eng Hen ,True,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence."
2020-10-05,014-001-095-007,Louis Ng Kok Kwang ,True,Mr Louis Ng Kok Kwang (Nee Soon).
2020-10-05,014-001-095-007,Ng Ling Ling ,True,Ms Ng Ling Ling (Ang Mo Kio).
2020-10-05,014-001-095-007,Rachel Ong ,True,Miss Rachel Ong (West Coast).
2020-10-05,014-001-095-007,Ong Ye Kung ,True,"Mr Ong Ye Kung (Sembawang), Minister for Transport."
2020-10-05,014-001-095-007,Joan Pereira ,True,Ms Joan Pereira (Tanjong Pagar).
2020-10-05,014-001-095-007,Leon Perera ,True,Mr Leon Perera (Aljunied).
2020-10-05,014-001-095-007,Denise Phua Lay Peng ,True,Ms Denise Phua Lay Peng (Jalan Besar).
2020-10-05,014-001-095-007,Poh Li San ,True,Ms Poh Li San (Sembawang).
2020-10-05,014-001-095-007,Pritam Singh ,True,"Mr Pritam Singh (Aljunied), Leader of the Opposition."
2020-10-05,014-001-095-007,Raeesah Khan ,True,Ms Raeesah Khan (Sengkang).
2020-10-05,014-001-095-007,Rahayu Mahzam ,True,"Ms Rahayu Mahzam (Jurong), Parliamentary Secretary to the Minister for Health."
2020-10-05,014-001-095-007,Saktiandi Supaat ,True,Mr Saktiandi Supaat (Bishan-Toa Payoh).
2020-10-05,014-001-095-007,Seah Kian Peng ,True,Mr Seah Kian Peng (Marine Parade).
2020-10-05,014-001-095-007,K Shanmugam ,True,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law."
2020-10-05,014-001-095-007,Sharael Taha ,True,Mr Sharael Taha (Pasir Ris-Punggol).
2020-10-05,014-001-095-007,Sim Ann ,True,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and National Development and Deputy Government Whip."
2020-10-05,014-001-095-007,Sitoh Yih Pin ,True,Mr Sitoh Yih Pin (Potong Pasir).
2020-10-05,014-001-095-007,Hany Soh ,True,Ms Hany Soh (Marsiling-Yew Tee).
2020-10-05,014-001-095-007,Sun Xueling ,True,"Ms Sun Xueling (Punggol West), Minister of State for Education and Social and Family Development."
2020-10-05,014-001-095-007,Alvin Tan ,True,"Mr Alvin Tan (Tanjong Pagar), Minister of State for Culture, Community and Youth and Trade and Industry."
2020-10-05,014-001-095-007,Carrie Tan ,True,Ms Carrie Tan (Nee Soon).
2020-10-05,014-001-095-007,Desmond Tan ,True,"Mr Desmond Tan (Pasir Ris-Punggol), Minister of State for Home Affairs and Sustainability and the Environment."
2020-10-05,014-001-095-007,Tan Kiat How ,True,"Mr Tan Kiat How (East Coast), Minister of State, Prime Minister's Office and for National Development."
2020-10-05,014-001-095-007,Dennis Tan Lip Fong ,True,Mr Dennis Tan Lip Fong (Hougang).
2020-10-05,014-001-095-007,Tan See Leng ,True,"Dr Tan See Leng (Marine Parade), Minister, Prime Minister's Office and Second Minister for Manpower and Trade and Industry."
2020-10-05,014-001-095-007,Jessica Tan Soon Neo ,True,"Ms Jessica Tan Soon Neo (East Coast), Deputy Speaker."
2020-10-05,014-001-095-007,Tan Wu Meng ,True,Dr Tan Wu Meng (Jurong).
2020-10-05,014-001-095-007,Patrick Tay Teck Guan ,True,Mr Patrick Tay Teck Guan (Pioneer).
2020-10-05,014-001-095-007,Teo Chee Hean ,True,"Mr Teo Chee Hean (Pasir Ris-Punggol), Senior Minister and Coordinating Minister for National Security."
2020-10-05,014-001-095-007,Josephine Teo ,True,"Mrs Josephine Teo (Jalan Besar), Minister for Manpower and Second Minister for Home Affairs."
2020-10-05,014-001-095-007,Tharman Shanmugaratnam ,True,"Mr Tharman Shanmugaratnam (Jurong), Senior Minister and Coordinating Minister for Social Policies."
2020-10-05,014-001-095-007,Tin Pei Ling ,True,Ms Tin Pei Ling (MacPherson).
2020-10-05,014-001-095-007,Edwin Tong Chun Fai ,True,"Mr Edwin Tong Chun Fai (Marine Parade), Minister for Culture, Community and Youth and Second Minister for Law."
2020-10-05,014-001-095-007,Vikram Nair ,True,Mr Vikram Nair (Sembawang).
2020-10-05,014-001-095-007,Vivian Balakrishnan ,True,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs."
2020-10-05,014-001-095-007,Wan Rizal ,True,Dr Wan Rizal (Jalan Besar).
2020-10-05,014-001-095-007,Don Wee ,True,Mr Don Wee (Chua Chu Kang)
2020-10-05,014-001-095-007,Lawrence Wong ,True,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for Education and Second Minister for Finance."
2020-10-05,014-001-095-007,Xie Yao Quan ,True,Mr Xie Yao Quan (Jurong).
2020-10-05,014-001-095-007,Alex Yam ,True,Mr Alex Yam (Marsiling-Yew Tee).
2020-10-05,014-001-095-007,Yeo Wan Ling ,True,Ms Yeo Wan Ling (Pasir Ris-Punggol).
2020-10-05,014-001-095-007,Yip Hon Weng ,True,Mr Yip Hon Weng (Yio Chu Kang).
2020-10-05,014-001-095-007,Melvin Yong Yik Chye ,True,Mr Melvin Yong Yik Chye (Radin Mas).
2020-10-05,014-001-095-007,Zaqy Mohamad ,True,"Mr Zaqy Mohamad (Marsiling-Yew Tee), Senior Minister of State for Defence and Manpower and Deputy Leader of the House."
2020-10-05,014-001-095-007,Zhulkarnain Abdul Rahim ,True,Mr Zhulkarnain Abdul Rahim (Chua Chu Kang).
2020-10-06,014-001-095-008,Kwek Hian Chuan Henry ,False,Mr Kwek Hian Chuan Henry (Kebun Baru).
2020-10-06,014-001-095-008,Hazel Poa ,False,Ms Hazel Poa (Non-Constituency Member).
2020-10-06,014-001-095-008,Tan Chuan-Jin ,True,Mr SPEAKER (Mr Tan Chuan-Jin (Marine Parade)).
2020-10-06,014-001-095-008,Ang Wei Neng ,True,Mr Ang Wei Neng (West Coast).
2020-10-06,014-001-095-008,Baey Yam Keng ,True,"Mr Baey Yam Keng (Tampines), Senior Parliamentary Secretary to the Minister for Transport."
2020-10-06,014-001-095-008,Chan Chun Sing ,True,"Mr Chan Chun Sing (Tanjong Pagar), Minister for Trade and Industry."
2020-10-06,014-001-095-008,Cheryl Chan Wei Ling ,True,Miss Cheryl Chan Wei Ling (East Coast).
2020-10-06,014-001-095-008,Chee Hong Tat ,True,"Mr Chee Hong Tat (Bishan-Toa Payoh), Senior Minister of State for Foreign Affairs and Transport."
2020-10-06,014-001-095-008,Cheng Li Hui ,True,Miss Cheng Li Hui (Tampines).
2020-10-06,014-001-095-008,Edward Chia Bing Hui ,True,Mr Edward Chia Bing Hui (Holland-Bukit Timah).
2020-10-06,014-001-095-008,Chong Kee Hiong ,True,Mr Chong Kee Hiong (Bishan-Toa Payoh).
2020-10-06,014-001-095-008,Desmond Choo ,True,Mr Desmond Choo (Tampines).
2020-10-06,014-001-095-008,Eric Chua ,True,"Mr Eric Chua (Tanjong Pagar), Parliamentary Secretary to the Ministers for Culture, Community and Youth and Social and Family Development."
2020-10-06,014-001-095-008,Chua Kheng Wee Louis ,True,Mr Chua Kheng Wee Louis (Sengkang).
2020-10-06,014-001-095-008,Darryl David ,True,Mr Darryl David (Ang Mo Kio).
2020-10-06,014-001-095-008,Christopher de Souza ,True,"Mr Christopher de Souza (Holland-Bukit Timah), Deputy Speaker."
2020-10-06,014-001-095-008,Foo Mee Har ,True,Ms Foo Mee Har (West Coast).
2020-10-06,014-001-095-008,Grace Fu Hai Yien ,True,"Ms Grace Fu Hai Yien (Yuhua), Minister for Sustainability and the Environment."
2020-10-06,014-001-095-008,Gan Kim Yong ,True,"Mr Gan Kim Yong (Chua Chu Kang), Minister for Health."
2020-10-06,014-001-095-008,Gan Siow Huang ,True,"Ms Gan Siow Huang (Marymount), Minister of State for Education and Manpower."
2020-10-06,014-001-095-008,Gan Thiam Poh ,True,Mr Gan Thiam Poh (Ang Mo Kio).
2020-10-06,014-001-095-008,Gerald Giam Yean Song ,True,Mr Gerald Giam Yean Song (Aljunied).
2020-10-06,014-001-095-008,Derrick Goh ,True,Mr Derrick Goh (Nee Soon).
2020-10-06,014-001-095-008,He Ting Ru ,True,Ms He Ting Ru (Sengkang).
2020-10-06,014-001-095-008,Heng Chee How ,True,"Mr Heng Chee How (Jalan Besar), Senior Minister of State for Defence."
2020-10-06,014-001-095-008,Heng Swee Keat ,True,"Mr Heng Swee Keat (East Coast), Deputy Prime Minister, Minister for Finance and Coordinating Minister for Economic Policies."
2020-10-06,014-001-095-008,Shawn Huang Wei Zhong ,True,Mr Shawn Huang Wei Zhong (Jurong).
2020-10-06,014-001-095-008,Indranee Rajah ,True,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Finance and National Development and Leader of the House."
2020-10-06,014-001-095-008,S Iswaran ,True,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations."
2020-10-06,014-001-095-008,Janil Puthucheary ,True,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Health and Government Whip."
2020-10-06,014-001-095-008,Amy Khor Lean Suan ,True,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for Sustainability and the Environment and Transport."
